"","Tree.ID","Treatment","Tree.Species","Date","VPD_adj_dailyavg_kPa","VPD_adj_dailymax_kPa","VPD_adj_dailymin_kPa","VWC_mean","min_rel_TWD","FirstDayAfterLastGRO","rounded_rel_TWD","Percentage_w_cros","Percentage_color","Threshold","ThresholdDate","Threshold_Priority","Tree.ID_num","Tree.ID_num_cat"
"1719","D4_W","Watered","Pseudotsuga menziesii",2023-08-19,2.05280020013518,4.79126070773378,0.303668401381075,38.475,0,NA,0,0,"lightblue","Date_nothres",2023-08-19,0,22,1
"1720","D4_W","Watered","Pseudotsuga menziesii",2023-08-20,2.38698590418952,5.23750122047584,0.259994485104121,38.0833333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-20,0,22,1
"1721","D4_W","Watered","Pseudotsuga menziesii",2023-08-21,1.90697532747404,5.02885125077239,0.289776766107695,37.6916666666667,0,NA,0,0,"lightblue","Date_nothres",2023-08-21,0,22,1
"1722","D4_W","Watered","Pseudotsuga menziesii",2023-08-22,1.69519676690592,3.73518929420188,0.274085411752419,37.3,0,NA,0,0,"lightblue","Date_nothres",2023-08-22,0,22,1
"1723","D4_W","Watered","Pseudotsuga menziesii",2023-08-23,1.30219239650066,2.70962019344388,0.428311387241157,37.4,0,NA,0,0,"lightblue","Date_nothres",2023-08-23,0,22,1
"1724","D4_W","Watered","Pseudotsuga menziesii",2023-08-24,1.41799737406872,2.98064213169862,0.214705023873067,37.5,0,NA,0,0,"lightblue","Date_nothres",2023-08-24,0,22,1
"1725","D4_W","Watered","Pseudotsuga menziesii",2023-08-25,0.766454628634791,2.10004288685714,0.222790376458343,37.6,0,NA,0,0,"lightblue","Date_nothres",2023-08-25,0,22,1
"1726","D4_W","Watered","Pseudotsuga menziesii",2023-08-26,0.479095678290464,1.83065523877212,0.0182856591256808,37.7,0,NA,0,0,"lightblue","Date_nothres",2023-08-26,0,22,1
"1727","D4_W","Watered","Pseudotsuga menziesii",2023-08-27,0.148844757492601,0.318388462845276,0.077806809398179,37.8,0,NA,0,0,"lightblue","Date_nothres",2023-08-27,0,22,1
"1728","D4_W","Watered","Pseudotsuga menziesii",2023-08-28,0.17091607796292,0.627661416443297,0.0619887165319637,37.9,0,NA,0,0,"lightblue","Date_nothres",2023-08-28,0,22,1
"1729","D4_W","Watered","Pseudotsuga menziesii",2023-08-29,0.166765089043678,0.430835167157076,0.0610577712923772,38,0,NA,0,0,"lightblue","Date_nothres",2023-08-29,0,22,1
"1730","D4_W","Watered","Pseudotsuga menziesii",2023-08-30,0.400919291708953,1.32098881357983,0.0466559690441675,38.1,0,NA,0,0,"lightblue","Date_nothres",2023-08-30,0,22,1
"1731","D4_W","Watered","Pseudotsuga menziesii",2023-08-31,0.474337123520586,1.19989420630983,0.124022077971955,38.2,0,NA,0,0,"lightblue","Date_nothres",2023-08-31,0,22,1
"1732","D4_W","Watered","Pseudotsuga menziesii",2023-09-01,0.713384737585956,1.8627101565267,0.118802037093023,38.3,0,NA,0,0,"lightblue","Date_nothres",2023-09-01,0,22,1
"1733","D4_W","Watered","Pseudotsuga menziesii",2023-09-02,1.08859240494272,2.9152390787216,0.129753075442661,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-02,0,22,1
"1734","D4_W","Watered","Pseudotsuga menziesii",2023-09-03,0.936775422928651,2.52155251152366,0.196689914640591,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-03,0,22,1
"1735","D4_W","Watered","Pseudotsuga menziesii",2023-09-04,1.28359354370883,3.06181467614876,0.23950658032344,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-04,0,22,1
"1736","D4_W","Watered","Pseudotsuga menziesii",2023-09-05,1.40334857478837,3.24125149987385,0.407881033767055,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-05,0,22,1
"1737","D4_W","Watered","Pseudotsuga menziesii",2023-09-06,1.20222711509196,2.67328402952992,0.293655929158602,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-06,0,22,1
"1738","D4_W","Watered","Pseudotsuga menziesii",2023-09-07,1.39084167932238,2.77590686674444,0.454895364366765,NA,0.397348762364757,NA,0.39740608,47,"#DD8780","MinTWDnot0_Date",2023-09-07,1,22,1
"1739","E13_W","Watered","Quercus robur",2023-06-21,1.20016104465189,3.07694070684925,0.307047103227257,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-21,0,23,4
"1740","E13_W","Watered","Quercus robur",2023-06-22,1.61209250454781,3.56220449753017,0.309095704848644,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-22,0,23,4
"1741","E13_W","Watered","Quercus robur",2023-06-23,0.614842837401228,1.33692021483506,0.253461780079003,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-23,0,23,4
"1742","E13_W","Watered","Quercus robur",2023-06-24,1.11200683811307,2.5439071273605,0.272035257544438,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-24,0,23,4
"1743","E13_W","Watered","Quercus robur",2023-06-25,1.59356342931108,3.17210064902844,0.331888761753744,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-25,0,23,4
"1744","E13_W","Watered","Quercus robur",2023-06-26,1.5271566458,3.53509290914514,0.400611118299482,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-26,0,23,4
"1745","E13_W","Watered","Quercus robur",2023-06-27,1.08347754512509,1.93752218917559,0.35060754902498,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-27,0,23,4
"1746","E13_W","Watered","Quercus robur",2023-06-28,1.05105813558999,2.42222108467977,0.356730324242941,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-28,0,23,4
"1747","E13_W","Watered","Quercus robur",2023-06-29,1.64574989874823,3.52489699297613,0.329491491566478,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-29,0,23,4
"1748","E13_W","Watered","Quercus robur",2023-06-30,0.720400860396134,1.44247778479893,0.277771950580657,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-30,0,23,4
"1749","E13_W","Watered","Quercus robur",2023-07-01,0.961875526882093,2.33760304494703,0.184176686574739,NA,0,NA,0,0,"lightblue","Date_nothres",2023-07-01,0,23,4
"1750","E13_W","Watered","Quercus robur",2023-07-02,0.767131291988119,2.06711464113689,0.2205938415116,NA,0,NA,0,0,"lightblue","Date_nothres",2023-07-02,0,23,4
"1751","E13_W","Watered","Quercus robur",2023-07-03,1.10591759116252,2.17521819323707,0.249920787809391,NA,0,NA,0,0,"lightblue","Date_nothres",2023-07-03,0,23,4
"1752","E13_W","Watered","Quercus robur",2023-07-04,1.27612121576495,2.68778825588423,0.301606574921278,30.7,0,NA,0,0,"lightblue","Date_nothres",2023-07-04,0,23,4
"1753","E13_W","Watered","Quercus robur",2023-07-05,0.608918840085567,1.47820962220585,0.213709707505889,30.0777777777778,0,NA,0,0,"lightblue","Date_nothres",2023-07-05,0,23,4
"1754","E13_W","Watered","Quercus robur",2023-07-06,1.31490084497229,2.81807245477182,0.187441541137291,29.4555555555556,0,NA,0,0,"lightblue","Date_nothres",2023-07-06,0,23,4
"1755","E13_W","Watered","Quercus robur",2023-07-07,1.93167605996327,3.82203427378884,0.323635733172754,28.8333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-07,0,23,4
"1756","E13_W","Watered","Quercus robur",2023-07-08,1.89906937579334,4.10341144688044,0.670349343708288,28.2333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-08,0,23,4
"1757","E13_W","Watered","Quercus robur",2023-07-09,2.40168049491434,5.08914854098234,0.363374820054821,27.6333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-09,0,23,4
"1758","E13_W","Watered","Quercus robur",2023-07-10,1.61518374249341,3.110518174651,0.466284421138266,27.0333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-10,0,23,4
"1759","E13_W","Watered","Quercus robur",2023-07-11,2.51179722751616,5.06047265159427,0.514341442968851,26.4333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-11,0,23,4
"1760","E13_W","Watered","Quercus robur",2023-07-12,0.819245119878629,2.37189202862223,0.221580776771204,25.8333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-12,0,23,4
"1761","E13_W","Watered","Quercus robur",2023-07-13,0.926777775074922,2.37380275411563,0.115481394813946,25.2333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-13,0,23,4
"1762","E13_W","Watered","Quercus robur",2023-07-14,1.40527350185031,2.75193526763328,0.255051323681579,26.6,0.319301356860759,NA,0.31850138,38,"#E19072","MinTWDnot0_Date",2023-07-14,1,23,4
"1763","E13_W","Watered","Quercus robur",2023-07-15,2.35596387820584,4.82089572685122,0.426168212027855,27.9666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-15,0,23,4
"1764","E13_W","Watered","Quercus robur",2023-07-16,1.21644684149979,2.38726782392078,0.268245267880965,29.3333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-16,0,23,4
"1765","E13_W","Watered","Quercus robur",2023-07-17,1.38209214708479,2.72574455443964,0.223634300837122,30.7,0,NA,0,0,"lightblue","Date_nothres",2023-07-17,0,23,4
"1766","E13_W","Watered","Quercus robur",2023-07-18,1.70250695542976,3.56226917385862,0.420737647731944,32.0666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-18,0,23,4
"1767","E13_W","Watered","Quercus robur",2023-07-19,1.56087978851823,3.11375299664219,0.245695002160453,35.15,0,NA,0,0,"lightblue","Date_nothres",2023-07-19,0,23,4
"1768","E13_W","Watered","Quercus robur",2023-07-20,1.34742093424712,2.63468595127166,0.419479027288121,38.2333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-20,0,23,4
"1769","E13_W","Watered","Quercus robur",2023-07-21,1.11093339154329,2.91734680396901,0.401505742726969,38.7066666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-21,0,23,4
"1770","E13_W","Watered","Quercus robur",2023-07-22,1.50748511446599,3.42720015674127,0.292124584827732,39.18,0,NA,0,0,"lightblue","Date_nothres",2023-07-22,0,23,4
"1771","E13_W","Watered","Quercus robur",2023-07-23,1.83377111329825,3.82572986984035,0.426951841541921,39.6533333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-23,0,23,4
"1772","E13_W","Watered","Quercus robur",2023-07-24,0.657053650184257,1.8468639715885,0.198979516408496,40.1266666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-24,0,23,4
"1773","E13_W","Watered","Quercus robur",2023-07-25,0.428912198039811,1.53458083147492,0.100285712675256,40.6,0,NA,0,0,"lightblue","Date_nothres",2023-07-25,0,23,4
"1774","E13_W","Watered","Quercus robur",2023-07-26,0.460448667951816,1.34423048779748,0.161692402578475,40.0266666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-26,0,23,4
"1775","E13_W","Watered","Quercus robur",2023-07-27,0.803483230754715,2.14666197769401,0.258341489880386,39.4533333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-27,0,23,4
"1776","E13_W","Watered","Quercus robur",2023-07-28,0.673008752320839,1.84683982619782,0.184535292552729,38.88,0,NA,0,0,"lightblue","Date_nothres",2023-07-28,0,23,4
"1777","E13_W","Watered","Quercus robur",2023-07-29,0.518278558135586,1.77307467399291,0.140940947429463,38.3066666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-29,0,23,4
"1778","E13_W","Watered","Quercus robur",2023-07-30,0.918773591408985,2.08619839298458,0.125349657026959,37.7333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-30,0,23,4
"1779","E13_W","Watered","Quercus robur",2023-07-31,1.01464529865607,2.35422274897012,0.249447990800433,38.2333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-31,0,23,4
"1780","E13_W","Watered","Quercus robur",2023-08-01,0.494332264858926,1.1612579776927,0.224802485623913,38.7333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-01,0,23,4
"1781","E13_W","Watered","Quercus robur",2023-08-02,0.725318587816011,2.53756555923684,0.183327050118275,39.2333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-02,0,23,4
"1782","E13_W","Watered","Quercus robur",2023-08-03,1.23428259806575,2.92007409260269,0.144310137471071,39.7333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-03,0,23,4
"1783","E13_W","Watered","Quercus robur",2023-08-04,0.804588309477912,2.29998524142532,0.249119543525426,40.2,0,NA,0,0,"lightblue","Date_nothres",2023-08-04,0,23,4
"1784","E13_W","Watered","Quercus robur",2023-08-05,0.38716496584729,1.08133607581491,0.132991215271602,40.6666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-08-05,0,23,4
"1785","E13_W","Watered","Quercus robur",2023-08-06,0.351610914834798,0.907333336559595,0.10093112278154,41.1333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-06,0,23,4
"1786","E13_W","Watered","Quercus robur",2023-08-07,0.547592494920302,1.25433331824193,0.197758051307543,41.6,0,NA,0,0,"lightblue","Date_nothres",2023-08-07,0,23,4
"1787","E13_W","Watered","Quercus robur",2023-08-08,0.873520932158552,1.91684758133361,0.178455888820736,42.0666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-08-08,0,23,4
"1788","E13_W","Watered","Quercus robur",2023-08-09,0.523339238632535,1.83311569798958,0.262924509292359,41.5777777777778,0,NA,0,0,"lightblue","Date_nothres",2023-08-09,0,23,4
"1789","E13_W","Watered","Quercus robur",2023-08-10,1.80678921352928,4.18800775899057,0.201605505297559,41.0888888888889,0,NA,0,0,"lightblue","Date_nothres",2023-08-10,0,23,4
"1790","E13_W","Watered","Quercus robur",2023-08-11,1.44380127819597,4.11413234298386,0.304996301021,40.6,0,NA,0,0,"lightblue","Date_nothres",2023-08-11,0,23,4
"1791","E13_W","Watered","Quercus robur",2023-08-12,1.77875356843049,5.23999116688173,0.26248513159336,40.3904761904762,0,NA,0,0,"lightblue","Date_nothres",2023-08-12,0,23,4
"1792","E13_W","Watered","Quercus robur",2023-08-13,1.06585737220648,2.72173360642573,0.228646931880305,40.1809523809524,0,NA,0,0,"lightblue","Date_nothres",2023-08-13,0,23,4
"1793","E13_W","Watered","Quercus robur",2023-08-14,1.3808746642045,3.31967829092953,0.1156302866458,39.9714285714286,0,NA,0,0,"lightblue","Date_nothres",2023-08-14,0,23,4
"1794","E13_W","Watered","Quercus robur",2023-08-15,0.85274624385327,3.08515823990165,0.156356125061723,39.7619047619048,0,NA,0,0,"lightblue","Date_nothres",2023-08-15,0,23,4
"1795","E13_W","Watered","Quercus robur",2023-08-16,1.800494231352,4.60995842995006,0.104515205066797,39.552380952381,0,NA,0,0,"lightblue","Date_nothres",2023-08-16,0,23,4
"1796","E13_W","Watered","Quercus robur",2023-08-17,1.66288391233198,4.84922557940293,0.408251483326213,39.3428571428571,0,NA,0,0,"lightblue","Date_nothres",2023-08-17,0,23,4
"1797","E13_W","Watered","Quercus robur",2023-08-18,1.490154458408,3.65042543943344,0.223695966136818,39.1333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-18,0,23,4
"1798","E13_W","Watered","Quercus robur",2023-08-19,2.05280020013518,4.79126070773378,0.303668401381075,37.1916666666667,0,NA,0,0,"lightblue","Date_nothres",2023-08-19,0,23,4
"1799","E13_W","Watered","Quercus robur",2023-08-20,2.38698590418952,5.23750122047584,0.259994485104121,35.25,0,NA,0,0,"lightblue","Date_nothres",2023-08-20,0,23,4
"1800","E13_W","Watered","Quercus robur",2023-08-21,1.90697532747404,5.02885125077239,0.289776766107695,33.3083333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-21,0,23,4
"1801","E13_W","Watered","Quercus robur",2023-08-22,1.69519676690592,3.73518929420188,0.274085411752419,31.3666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-08-22,0,23,4
"1802","E13_W","Watered","Quercus robur",2023-08-23,1.30219239650066,2.70962019344388,0.428311387241157,NA,0,NA,0,0,"lightblue","Date_nothres",2023-08-23,0,23,4
"1803","E13_W","Watered","Quercus robur",2023-08-24,1.41799737406872,2.98064213169862,0.214705023873067,NA,0,NA,0,0,"lightblue","Date_nothres",2023-08-24,0,23,4
"1804","E13_W","Watered","Quercus robur",2023-08-25,0.766454628634791,2.10004288685714,0.222790376458343,NA,0,NA,0,0,"lightblue","Date_nothres",2023-08-25,0,23,4
"1805","E13_W","Watered","Quercus robur",2023-08-26,0.479095678290464,1.83065523877212,0.0182856591256808,NA,0,NA,0,0,"lightblue","Date_nothres",2023-08-26,0,23,4
"1806","E13_W","Watered","Quercus robur",2023-08-27,0.148844757492601,0.318388462845276,0.077806809398179,NA,0,NA,0,0,"lightblue","Date_nothres",2023-08-27,0,23,4
"1807","E13_W","Watered","Quercus robur",2023-08-28,0.17091607796292,0.627661416443297,0.0619887165319637,NA,0,NA,0,0,"lightblue","Date_nothres",2023-08-28,0,23,4
"1808","E13_W","Watered","Quercus robur",2023-08-29,0.166765089043678,0.430835167157076,0.0610577712923772,NA,0,NA,0,0,"lightblue","Date_nothres",2023-08-29,0,23,4
"1809","E13_W","Watered","Quercus robur",2023-08-30,0.400919291708953,1.32098881357983,0.0466559690441675,NA,0,NA,0,0,"lightblue","Date_nothres",2023-08-30,0,23,4
"1810","E13_W","Watered","Quercus robur",2023-08-31,0.474337123520586,1.19989420630983,0.124022077971955,NA,0,NA,0,0,"lightblue","Date_nothres",2023-08-31,0,23,4
"1811","E13_W","Watered","Quercus robur",2023-09-01,0.713384737585956,1.8627101565267,0.118802037093023,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-01,0,23,4
"1812","E13_W","Watered","Quercus robur",2023-09-02,1.08859240494272,2.9152390787216,0.129753075442661,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-02,0,23,4
"1813","E13_W","Watered","Quercus robur",2023-09-03,0.936775422928651,2.52155251152366,0.196689914640591,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-03,0,23,4
"1814","E13_W","Watered","Quercus robur",2023-09-04,1.28359354370883,3.06181467614876,0.23950658032344,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-04,0,23,4
"1815","E13_W","Watered","Quercus robur",2023-09-05,1.40334857478837,3.24125149987385,0.407881033767055,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-05,0,23,4
"1816","E13_W","Watered","Quercus robur",2023-09-06,1.20222711509196,2.67328402952992,0.293655929158602,NA,0,NA,0,0,"lightblue","Date_nothres",2023-09-06,0,23,4
"1817","E13_W","Watered","Quercus robur",2023-09-07,1.39084167932238,2.77590686674444,0.454895364366765,NA,0.0463832661284567,NA,0.05028969,6,"#EDAF33","MinTWDnot0_Date",2023-09-07,1,23,4
"1818","B44_W","Watered","Fagus sylvatica",2023-06-21,1.20016104465189,3.07694070684925,0.307047103227257,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-21,0,24,4
"1819","B44_W","Watered","Fagus sylvatica",2023-06-22,1.61209250454781,3.56220449753017,0.309095704848644,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-22,0,24,4
"1820","B44_W","Watered","Fagus sylvatica",2023-06-23,0.614842837401228,1.33692021483506,0.253461780079003,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-23,0,24,4
"1821","B44_W","Watered","Fagus sylvatica",2023-06-24,1.11200683811307,2.5439071273605,0.272035257544438,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-24,0,24,4
"1822","B44_W","Watered","Fagus sylvatica",2023-06-25,1.59356342931108,3.17210064902844,0.331888761753744,NA,0,NA,0,0,"lightblue","Date_nothres",2023-06-25,0,24,4
"1823","B44_W","Watered","Fagus sylvatica",2023-06-26,1.5271566458,3.53509290914514,0.400611118299482,45.4666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-06-26,0,24,4
"1824","B44_W","Watered","Fagus sylvatica",2023-06-27,1.08347754512509,1.93752218917559,0.35060754902498,42.9833333333333,0,NA,0,0,"lightblue","Date_nothres",2023-06-27,0,24,4
"1825","B44_W","Watered","Fagus sylvatica",2023-06-28,1.05105813558999,2.42222108467977,0.356730324242941,40.5,0,NA,0,0,"lightblue","Date_nothres",2023-06-28,0,24,4
"1826","B44_W","Watered","Fagus sylvatica",2023-06-29,1.64574989874823,3.52489699297613,0.329491491566478,39.6777777777778,0,NA,0,0,"lightblue","Date_nothres",2023-06-29,0,24,4
"1827","B44_W","Watered","Fagus sylvatica",2023-06-30,0.720400860396134,1.44247778479893,0.277771950580657,38.8555555555556,0,NA,0,0,"lightblue","Date_nothres",2023-06-30,0,24,4
"1828","B44_W","Watered","Fagus sylvatica",2023-07-01,0.961875526882093,2.33760304494703,0.184176686574739,38.0333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-01,0,24,4
"1829","B44_W","Watered","Fagus sylvatica",2023-07-02,0.767131291988119,2.06711464113689,0.2205938415116,37.2111111111111,0,NA,0,0,"lightblue","Date_nothres",2023-07-02,0,24,4
"1830","B44_W","Watered","Fagus sylvatica",2023-07-03,1.10591759116252,2.17521819323707,0.249920787809391,36.3888888888889,0,NA,0,0,"lightblue","Date_nothres",2023-07-03,0,24,4
"1831","B44_W","Watered","Fagus sylvatica",2023-07-04,1.27612121576495,2.68778825588423,0.301606574921278,35.5666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-04,0,24,4
"1832","B44_W","Watered","Fagus sylvatica",2023-07-05,0.608918840085567,1.47820962220585,0.213709707505889,34.8555555555556,0,NA,0,0,"lightblue","Date_nothres",2023-07-05,0,24,4
"1833","B44_W","Watered","Fagus sylvatica",2023-07-06,1.31490084497229,2.81807245477182,0.187441541137291,34.1444444444444,0,NA,0,0,"lightblue","Date_nothres",2023-07-06,0,24,4
"1834","B44_W","Watered","Fagus sylvatica",2023-07-07,1.93167605996327,3.82203427378884,0.323635733172754,33.4333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-07,0,24,4
"1835","B44_W","Watered","Fagus sylvatica",2023-07-08,1.89906937579334,4.10341144688044,0.670349343708288,32.8055555555556,0,NA,0,0,"lightblue","Date_nothres",2023-07-08,0,24,4
"1836","B44_W","Watered","Fagus sylvatica",2023-07-09,2.40168049491434,5.08914854098234,0.363374820054821,32.1777777777778,0,NA,0,0,"lightblue","Date_nothres",2023-07-09,0,24,4
"1837","B44_W","Watered","Fagus sylvatica",2023-07-10,1.61518374249341,3.110518174651,0.466284421138266,31.55,0,NA,0,0,"lightblue","Date_nothres",2023-07-10,0,24,4
"1838","B44_W","Watered","Fagus sylvatica",2023-07-11,2.51179722751616,5.06047265159427,0.514341442968851,30.9222222222222,0,NA,0,0,"lightblue","Date_nothres",2023-07-11,0,24,4
"1839","B44_W","Watered","Fagus sylvatica",2023-07-12,0.819245119878629,2.37189202862223,0.221580776771204,30.2944444444444,0,NA,0,0,"lightblue","Date_nothres",2023-07-12,0,24,4
"1840","B44_W","Watered","Fagus sylvatica",2023-07-13,0.926777775074922,2.37380275411563,0.115481394813946,29.6666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-13,0,24,4
"1841","B44_W","Watered","Fagus sylvatica",2023-07-14,1.40527350185031,2.75193526763328,0.255051323681579,31.48,0,NA,0,0,"lightblue","Date_nothres",2023-07-14,0,24,4
"1842","B44_W","Watered","Fagus sylvatica",2023-07-15,2.35596387820584,4.82089572685122,0.426168212027855,33.2933333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-15,0,24,4
"1843","B44_W","Watered","Fagus sylvatica",2023-07-16,1.21644684149979,2.38726782392078,0.268245267880965,35.1066666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-16,0,24,4
"1844","B44_W","Watered","Fagus sylvatica",2023-07-17,1.38209214708479,2.72574455443964,0.223634300837122,36.92,0,NA,0,0,"lightblue","Date_nothres",2023-07-17,0,24,4
"1845","B44_W","Watered","Fagus sylvatica",2023-07-18,1.70250695542976,3.56226917385862,0.420737647731944,38.7333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-18,0,24,4
"1846","B44_W","Watered","Fagus sylvatica",2023-07-19,1.56087978851823,3.11375299664219,0.245695002160453,40.5166666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-19,0,24,4
"1847","B44_W","Watered","Fagus sylvatica",2023-07-20,1.34742093424712,2.63468595127166,0.419479027288121,42.3,0,NA,0,0,"lightblue","Date_nothres",2023-07-20,0,24,4
"1848","B44_W","Watered","Fagus sylvatica",2023-07-21,1.11093339154329,2.91734680396901,0.401505742726969,42.6133333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-21,0,24,4
"1849","B44_W","Watered","Fagus sylvatica",2023-07-22,1.50748511446599,3.42720015674127,0.292124584827732,42.9266666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-22,0,24,4
"1850","B44_W","Watered","Fagus sylvatica",2023-07-23,1.83377111329825,3.82572986984035,0.426951841541921,43.24,0,NA,0,0,"lightblue","Date_nothres",2023-07-23,0,24,4
"1851","B44_W","Watered","Fagus sylvatica",2023-07-24,0.657053650184257,1.8468639715885,0.198979516408496,43.5533333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-24,0,24,4
"1852","B44_W","Watered","Fagus sylvatica",2023-07-25,0.428912198039811,1.53458083147492,0.100285712675256,43.8666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-25,0,24,4
"1853","B44_W","Watered","Fagus sylvatica",2023-07-26,0.460448667951816,1.34423048779748,0.161692402578475,43.5333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-26,0,24,4
"1854","B44_W","Watered","Fagus sylvatica",2023-07-27,0.803483230754715,2.14666197769401,0.258341489880386,43.2,0,NA,0,0,"lightblue","Date_nothres",2023-07-27,0,24,4
"1855","B44_W","Watered","Fagus sylvatica",2023-07-28,0.673008752320839,1.84683982619782,0.184535292552729,42.8666666666667,0,NA,0,0,"lightblue","Date_nothres",2023-07-28,0,24,4
"1856","B44_W","Watered","Fagus sylvatica",2023-07-29,0.518278558135586,1.77307467399291,0.140940947429463,42.5333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-29,0,24,4
"1857","B44_W","Watered","Fagus sylvatica",2023-07-30,0.918773591408985,2.08619839298458,0.125349657026959,42.2,0,NA,0,0,"lightblue","Date_nothres",2023-07-30,0,24,4
"1858","B44_W","Watered","Fagus sylvatica",2023-07-31,1.01464529865607,2.35422274897012,0.249447990800433,42.8583333333333,0,NA,0,0,"lightblue","Date_nothres",2023-07-31,0,24,4
"1859","B44_W","Watered","Fagus sylvatica",2023-08-01,0.494332264858926,1.1612579776927,0.224802485623913,43.5166666666667,0,NA,0,0,"lightblue","Date_nothres",2023-08-01,0,24,4
"1860","B44_W","Watered","Fagus sylvatica",2023-08-02,0.725318587816011,2.53756555923684,0.183327050118275,44.175,0,NA,0,0,"lightblue","Date_nothres",2023-08-02,0,24,4
"1861","B44_W","Watered","Fagus sylvatica",2023-08-03,1.23428259806575,2.92007409260269,0.144310137471071,44.8333333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-03,0,24,4
"1862","B44_W","Watered","Fagus sylvatica",2023-08-04,0.804588309477912,2.29998524142532,0.249119543525426,44.7933333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-04,0,24,4
"1863","B44_W","Watered","Fagus sylvatica",2023-08-05,0.38716496584729,1.08133607581491,0.132991215271602,44.7533333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-05,0,24,4
"1864","B44_W","Watered","Fagus sylvatica",2023-08-06,0.351610914834798,0.907333336559595,0.10093112278154,44.7133333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-06,0,24,4
"1865","B44_W","Watered","Fagus sylvatica",2023-08-07,0.547592494920302,1.25433331824193,0.197758051307543,44.6733333333333,0,NA,0,0,"lightblue","Date_nothres",2023-08-07,0,24,4
