"","Date","Tree.ID","VWC_mean","Time","Table","Row","Sensortype","Treatment","Tree.Species","Remarks","Date2","Type","REW"
"4338",2023-08-19,"B40",6.39166666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.112058362215755
"4339",2023-08-19,"B43",36.8083333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.645321754767915
"4340",2023-08-19,"B44",45.9666666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.805885170771977
"4341",2023-08-19,"D10",6.76666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.118632842397905
"4342",2023-08-19,"D15",30.7416666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.53896127537669
"4343",2023-08-19,"D18",41.3416666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.724799915192127
"4344",2023-08-19,"D19",5.375,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0942342159441488
"4345",2023-08-19,"D21",6.05,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.106068280272019
"4346",2023-08-19,"D25",44.4166666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.778710652685757
"4347",2023-08-19,"D28",42.65,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.747737546049851
"4348",2023-08-19,"D3",32.7166666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.57358687100268
"4349",2023-08-19,"D31",9,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.157787524371598
"4350",2023-08-19,"D33",6.69166666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.117317946361475
"4351",2023-08-19,"D35",5.09166666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0892668309176356
"4352",2023-08-19,"D39",25.7333333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.451155440055088
"4353",2023-08-19,"D4",38.475,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.674541666688582
"4354",2023-08-19,"D40",4.25833333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0746568749573024
"4355",2023-08-19,"D41",7.85,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.137625785146338
"4356",2023-08-19,"D42",32.4333333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.568619485976166
"4357",2023-08-19,"D43",9.425,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.165238601911368
"4358",2023-08-19,"D45",31.1583333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.546266253356857
"4359",2023-08-19,"D7",6.79166666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.119071141076715
"4360",2023-08-19,"D9",41.1,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.720563027963631
"4361",2023-08-19,"E1",5.29166666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0927732203481155
"4362",2023-08-19,"E12",5.875,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.103000189520349
"4363",2023-08-19,"E13",37.1916666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.652042334509669
"4364",2023-08-19,"E14",5.2,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0911661251924789
"4365",2023-08-19,"E15",19.7583333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.346402055819499
"4366",2023-08-19,"E19",5.575,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0977406053746288
"4367",2023-08-19,"E20",4.75833333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0834228485335023
"4368",2023-08-19,"E22",44.5,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.78017164828179
"4369",2023-08-19,"E25",4.74166666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0831306494142956
"4370",2023-08-19,"E29",4.55,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.079770359543419
"4371",2023-08-19,"E3",16.65,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.291906920087456
"4372",2023-08-19,"E30",21.925,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.384387941316365
"4373",2023-08-19,"E34",35.95,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.630273500128772
"4374",2023-08-19,"E35",6.225,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.109136371023689
"4375",2023-08-19,"E37",31.2083333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.547142850714477
"4376",2023-08-19,"E40",4.86666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0853221428083456
"4377",2023-08-19,"E45",3.31666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0581476247221259
"4378",2023-08-19,"E5",19.1,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.334860190610836
"4379",2023-08-19,"E51",11.4416666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.200594695335374
"4380",2023-08-19,"E6",19.675,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.344941060223466
"4381",2023-08-19,"T1",33.8166666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.592872012870319
"4382",2023-08-19,"T10",35.7666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.627059309817499
"4383",2023-08-19,"T11",47.1333333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.826339109116443
"4384",2023-08-19,"T14",42.8666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.751536134599537
"4385",2023-08-19,"T2",38.925,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.682431042907162
"4386",2023-08-19,"T21",12.8416666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.225139421348734
"4387",2023-08-19,"T25",37.7666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.662123204122298
"4388",2023-08-19,"T28",10.3083333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.180725155229321
"4389",2023-08-19,"T29",35.3666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.620046530956539
"4390",2023-08-19,"T3",50.4833333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.885071132076982
"4391",2023-08-19,"T31",15.0916666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.264586302441633
"4392",2023-08-19,"T33",38.7583333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.679509051715095
"4393",2023-08-19,"T4",12.5333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.219733737643411
"4394",2023-08-19,"T42",11.425,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.200302496216167
"4395",2023-08-19,"T43",13.625,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.238872779951447
"4396",2023-08-19,"T44",11.3166666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.198403201941324
"4397",2023-08-19,"T45",8.58333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.150482546391431
"4398",2023-08-19,"T5",11.7083333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.205269881242681
"4399",2023-08-19,"T6",9.4,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.164800303232558
"4400",2023-08-19,"T9",40.3583333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.707560167158935
"4401",2023-08-20,"B1",6.85,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.120093837993938
"4402",2023-08-20,"B13",41.1833333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.722024023559664
"4403",2023-08-20,"B15",10.95,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.191974821318778
"4404",2023-08-20,"B17",45.3666666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.795366002480537
"4405",2023-08-20,"B2",43.9166666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.769944679109557
"4406",2023-08-20,"B23",42.3,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.741601364546511
"4407",2023-08-20,"B24",5.16666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.0905817269540655
"4408",2023-08-20,"B26",8.1,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.142008771934438
"4409",2023-08-20,"B27",11.8833333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.208337971994351
"4410",2023-08-20,"B3",38.4666666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.674395567128978
"4411",2023-08-20,"B30",39.9333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.700109089619165
"4412",2023-08-20,"B31",41.4333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.726407010347764
"4413",2023-08-20,"B34",43.9166666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.769944679109557
"4414",2023-08-20,"B35",8.06666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.141424373696025
"4415",2023-08-20,"B37",8.66666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.151943541987465
"4416",2023-08-20,"B38",6.98333333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.122431430947592
"4417",2023-08-20,"B4",7.7,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.134995993073478
"4418",2023-08-20,"B40",6.25,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.109574669702499
"4419",2023-08-20,"B43",36.8833333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.646636650804345
"4420",2023-08-20,"B44",46.1,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.80822276372563
"4421",2023-08-20,"D10",6.63333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.116295249444252
"4422",2023-08-20,"D15",30.15,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.528588206644853
"4423",2023-08-20,"D18",41.2166666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.722608421798077
"4424",2023-08-20,"D19",5.05,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0885363331196189
"4425",2023-08-20,"D21",5.9,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.103438488199159
"4426",2023-08-20,"D25",44.1,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.77315886942083
"4427",2023-08-20,"D28",42.4,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.743354559261751
"4428",2023-08-20,"D3",32.1333333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.563359901830446
"4429",2023-08-20,"D31",8.9,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.156034329656358
"4430",2023-08-20,"D33",6.41666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.112496660894565
"4431",2023-08-20,"D35",4.88333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0856143419275523
"4432",2023-08-20,"D39",24.5,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.429532705233795
"4433",2023-08-20,"D4",38.0833333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.667674987387225
"4434",2023-08-20,"D40",4.15,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0727575806824591
"4435",2023-08-20,"D41",7.63333333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.133827196596652
"4436",2023-08-20,"D42",31.1,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.545243556439633
"4437",2023-08-20,"D43",9.25,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.162170511159698
"4438",2023-08-20,"D45",31.0833333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.544951357320427
"4439",2023-08-20,"D7",6.55,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.114834253848219
"4440",2023-08-20,"D9",41.0333333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.719394231486804
"4441",2023-08-20,"E1",5.25,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0920427225500988
"4442",2023-08-20,"E12",5.88333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.103146289079952
"4443",2023-08-20,"E13",35.25,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.618001137122092
"4444",2023-08-20,"E14",5.13333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0899973287156522
"4445",2023-08-20,"E15",18.25,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.319958035531296
"4446",2023-08-20,"E19",5.41666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0949647137421655
"4447",2023-08-20,"E20",4.68333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0821079524970723
"4448",2023-08-20,"E22",42.5666666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.746276550453817
"4449",2023-08-20,"E25",4.58333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0803547577818323
"4450",2023-08-20,"E29",4.4,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.077140567470559
"4451",2023-08-20,"E3",16.1333333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.28284874739205
"4452",2023-08-20,"E30",20.7166666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.363203505173882
"4453",2023-08-20,"E34",34.0666666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.597254999658419
"4454",2023-08-20,"E35",6.11666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.107237076748845
"4455",2023-08-20,"E37",29.25,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.512809454207694
"4456",2023-08-20,"E40",4.8,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.084153346331519
"4457",2023-08-20,"E45",3.2,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0561022308876793
"4458",2023-08-20,"E5",18.3333333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.321419031127329
"4459",2023-08-20,"E51",11.3166666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.198403201941324
"4460",2023-08-20,"E6",18.25,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.319958035531296
"4461",2023-08-20,"T1",33.8333333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.593164211989526
"4462",2023-08-20,"T10",35.6666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.625306115102259
"4463",2023-08-20,"T11",47.3,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.82926110030851
"4464",2023-08-20,"T14",42.9333333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.752704931076364
"4465",2023-08-20,"T2",38.9166666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.682284943347558
"4466",2023-08-20,"T21",12.4833333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.218857140285791
"4467",2023-08-20,"T25",37.7333333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.661538805883885
"4468",2023-08-20,"T28",10.05,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.176196068881618
"4469",2023-08-20,"T29",35.3666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.620046530956539
"4470",2023-08-20,"T3",50.6666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.888285322388256
"4471",2023-08-20,"T31",14.6833333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.25742742402107
"4472",2023-08-20,"T33",38.5833333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.676440960963425
"4473",2023-08-20,"T4",12.2666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.215058551736104
"4474",2023-08-20,"T42",11.1166666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.194896812510844
"4475",2023-08-20,"T43",13.15,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.230545105054057
"4476",2023-08-20,"T44",11.0666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.194020215153224
"4477",2023-08-20,"T45",8.26666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.144930763126505
"4478",2023-08-20,"T5",11.45,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.200740794894977
"4479",2023-08-20,"T6",9.13333333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.160125117325251
"4480",2023-08-20,"T9",40.2833333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.706245271122504
"4481",2023-08-21,"B1",6.625,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.116149149884649
"4482",2023-08-21,"B13",41.2416666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.723046720476888
"4483",2023-08-21,"B15",10.6583333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.186861336732661
"4484",2023-08-21,"B17",45.3333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.794781604242123
"4485",2023-08-21,"B2",43.5083333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.762785800688994
"4486",2023-08-21,"B23",42.1666666666667,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.739263771592857
"4487",2023-08-21,"B24",5.06666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.0888285322388256
"4488",2023-08-21,"B26",7.86666666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.137917984265545
"4489",2023-08-21,"B27",11.625,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.203808885646647
"4490",2023-08-21,"B3",38.6,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.676733160082632
"4491",2023-08-21,"B30",39.9833333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.700985686976785
"4492",2023-08-21,"B31",41.35,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.724946014751731
"4493",2023-08-21,"B34",43.775,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.7674609865963
"4494",2023-08-21,"B35",7.85,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.137625785146338
"4495",2023-08-21,"B37",8.28333333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.145222962245712
"4496",2023-08-21,"B38",6.89166666666667,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.120824335791955
"4497",2023-08-21,"B4",7.58333333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.132950599239032
"4498",2023-08-21,"B40",6.10833333333333,NA,NA,NA,NA,"D","European Beech",NA,NA,NA,0.107090977189242
"4499",2023-08-21,"B43",36.9583333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.647951546840775
"4500",2023-08-21,"B44",46.2333333333333,NA,NA,NA,NA,"W","European Beech",NA,NA,NA,0.810560356679283
"4501",2023-08-21,"D10",6.5,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.113957656490599
"4502",2023-08-21,"D15",29.5583333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.518215137913017
"4503",2023-08-21,"D18",41.0916666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.720416928404028
"4504",2023-08-21,"D19",4.725,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.082838450295089
"4505",2023-08-21,"D21",5.75,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.100808696126299
"4506",2023-08-21,"D25",43.7833333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.767607086155904
"4507",2023-08-21,"D28",42.15,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.738971572473651
"4508",2023-08-21,"D3",31.55,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.553132932658213
"4509",2023-08-21,"D31",8.8,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.154281134941118
"4510",2023-08-21,"D33",6.14166666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.107675375427655
"4511",2023-08-21,"D35",4.675,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.081961852937469
"4512",2023-08-21,"D39",23.2666666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.407909970412502
"4513",2023-08-21,"D4",37.6916666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.660808308085868
"4514",2023-08-21,"D40",4.04166666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.0708582864076158
"4515",2023-08-21,"D41",7.41666666666667,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.130028608046965
"4516",2023-08-21,"D42",29.7666666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.5218676269031
"4517",2023-08-21,"D43",9.075,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.159102420408028
"4518",2023-08-21,"D45",31.0083333333333,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.543636461283997
"4519",2023-08-21,"D7",6.30833333333333,NA,NA,NA,NA,"D","Douglas Fir",NA,NA,NA,0.110597366619722
"4520",2023-08-21,"D9",40.9666666666667,NA,NA,NA,NA,"W","Douglas Fir",NA,NA,NA,0.718225435009978
"4521",2023-08-21,"E1",5.20833333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0913122247520822
"4522",2023-08-21,"E12",5.89166666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.103292388639555
"4523",2023-08-21,"E13",33.3083333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.583959939734516
"4524",2023-08-21,"E14",5.06666666666667,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0888285322388256
"4525",2023-08-21,"E15",16.7416666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.293514015243093
"4526",2023-08-21,"E19",5.25833333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0921888221097022
"4527",2023-08-21,"E20",4.60833333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0807930564606423
"4528",2023-08-21,"E22",40.6333333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.712381452625845
"4529",2023-08-21,"E25",4.425,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.077578866149369
"4530",2023-08-21,"E29",4.25,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0745107753976991
"4531",2023-08-21,"E3",15.6166666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.273790574696643
"4532",2023-08-21,"E30",19.5083333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.342019069031399
"4533",2023-08-21,"E34",32.1833333333333,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.564236499188066
"4534",2023-08-21,"E35",6.00833333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.105337782474002
"4535",2023-08-21,"E37",27.2916666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.478476057700911
"4536",2023-08-21,"E40",4.73333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0829845498546923
"4537",2023-08-21,"E45",3.08333333333333,NA,NA,NA,NA,"D","Pedunculate Oak",NA,NA,NA,0.0540568370532327
"4538",2023-08-21,"E5",17.5666666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.307977871643823
"4539",2023-08-21,"E51",11.1916666666667,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.196211708547274
"4540",2023-08-21,"E6",16.825,NA,NA,NA,NA,"W","Pedunculate Oak",NA,NA,NA,0.294975010839126
"4541",2023-08-21,"T1",33.85,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.593456411108733
"4542",2023-08-21,"T10",35.5666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.623552920387019
"4543",2023-08-21,"T11",47.4666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.832183091500576
"4544",2023-08-21,"T14",43,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.75387372755319
"4545",2023-08-21,"T2",38.9083333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.682138843787955
"4546",2023-08-21,"T21",12.125,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.212574859222847
"4547",2023-08-21,"T25",37.7,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.660954407645472
"4548",2023-08-21,"T28",9.79166666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.171666982533915
"4549",2023-08-21,"T29",35.3666666666667,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.620046530956539
"4550",2023-08-21,"T3",50.85,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.891499512699529
"4551",2023-08-21,"T31",14.275,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.250268545600507
"4552",2023-08-21,"T33",38.4083333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.673372870211755
"4553",2023-08-21,"T4",12,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.210383365828797
"4554",2023-08-21,"T42",10.8083333333333,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.189491128805521
"4555",2023-08-21,"T43",12.675,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.222217430156667
"4556",2023-08-21,"T44",10.8166666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.189637228365124
"4557",2023-08-21,"T45",7.95,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.139378979861578
"4558",2023-08-21,"T5",11.1916666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.196211708547274
"4559",2023-08-21,"T6",8.86666666666667,NA,NA,NA,NA,"D","White Fir",NA,NA,NA,0.155449931417945
"4560",2023-08-21,"T9",40.2083333333333,NA,NA,NA,NA,"W","White Fir",NA,NA,NA,0.704930375086074
"4561",2023-08-22,"B1",6.4,"5:09",2,"R7","C","D","European Beech","","22.08.","Measure",0.112204461775359
"4562",2023-08-22,"B13",41.3,"6:17",1,"R2","B","W","European Beech","","22.08.","Measure",0.724069417394111
"4563",2023-08-22,"B15",10.3666666666667,"6:12",1,"R1","B","D","European Beech","","22.08.","Measure",0.181747852146544
"4564",2023-08-22,"B17",45.3,"6:21",1,"R2","B","W","European Beech","","22.08.","Measure",0.79419720600371
"4565",2023-08-22,"B2",43.1,"5:49",1,"R3","B","W","European Beech","","22.08.","Measure",0.755626922268431
"4566",2023-08-22,"B23",42.0333333333333,"5:00",2,"R8","B","W","European Beech","","22.08.","Measure",0.736926178639204
